invoice_id,user_id,product_id,price,purchase_date
INV_014021,USR_00399,PROD_03972,96.97,2023-04-24
INV_014022,USR_01114,PROD_01322,51.3,2023-12-22
INV_014023,USR_00561,PROD_00058,45.97,2023-04-13
INV_014024,USR_00402,PROD_01009,107.78,2023-06-27
INV_014025,USR_01534,PROD_03363,46.86,2023-08-05
INV_014026,USR_00562,PROD_02074,138.67,2023-11-22
INV_014027,USR_00923,PROD_01475,107.89,2023-07-08
INV_014028,USR_01038,PROD_02024,68.98,2023-07-09
INV_014029,USR_01939,PROD_03264,20.06,2023-07-02
INV_014030,USR_00494,PROD_01289,310.61,2023-11-09
INV_014031,USR_00815,PROD_03141,28.88,2023-09-12
INV_014032,USR_01895,PROD_02125,32.46,2023-11-12
INV_014033,USR_01746,PROD_04818,640.05,2023-03-23
INV_014034,USR_00955,PROD_01103,316.48,2023-06-05
INV_014035,USR_00571,PROD_03642,342.07,2023-08-01
INV_014036,USR_01901,PROD_01779,37.28,2023-05-25
INV_014037,USR_01039,PROD_03032,54.14,2023-06-03
INV_014038,USR_01218,PROD_01482,518.06,2023-11-20
INV_014039,USR_00062,PROD_04996,23.59,2023-12-25
INV_014040,USR_01317,PROD_02740,66.71,2023-06-22
INV_014041,USR_00968,PROD_02486,71.28,2023-07-20
INV_014042,USR_01860,PROD_04934,25.03,2023-08-22
INV_014043,USR_00823,PROD_01485,38.82,2023-09-15
INV_014044,USR_00976,PROD_01405,21.28,2023-04-16
INV_014045,USR_01768,PROD_01866,74.12,2023-04-25
INV_014046,USR_00833,PROD_03802,167.07,2023-08-16
INV_014047,USR_00327,PROD_03989,45.39,2023-11-05
INV_014048,USR_00423,PROD_04037,91.1,2023-06-07
INV_014049,USR_00273,PROD_00536,57.98,2023-03-25
INV_014050,USR_00404,PROD_04190,11.64,2023-01-10
INV_014051,USR_00591,PROD_04403,115.04,2023-06-19
INV_014052,USR_01148,PROD_04525,13.48,2023-11-01
INV_014053,USR_01689,PROD_00713,18.86,2023-09-25
INV_014054,USR_01642,PROD_01667,147.5,2023-02-28
INV_014055,USR_01322,PROD_04679,78.63,2023-07-17
INV_014056,USR_00389,PROD_01961,67.41,2023-12-21
INV_014057,USR_01025,PROD_04725,88.41,2023-10-06
INV_014058,USR_01375,PROD_02576,205.39,2023-04-15
INV_014059,USR_01467,PROD_01987,38.4,2023-09-12
INV_014060,USR_00493,PROD_02336,187.72,2023-11-10
INV_014061,USR_00174,PROD_04458,65.94,2023-01-08
INV_014062,USR_01908,PROD_00584,56.52,2023-06-26
INV_014063,USR_01314,PROD_02592,48.27,2023-10-06
INV_014064,USR_01658,PROD_04291,40.19,2023-03-07
INV_014065,USR_01675,PROD_04698,29.49,2023-11-25
INV_014066,USR_01620,PROD_04405,38.82,2023-05-19
INV_014067,USR_00114,PROD_03059,69.99,2023-05-07
INV_014068,USR_01357,PROD_01060,176.07,2023-02-09
INV_014069,USR_01412,PROD_04655,1623.48,2023-09-20
INV_014070,USR_00234,PROD_00333,142.87,2023-12-03
INV_014071,USR_01715,PROD_01691,56.46,2023-07-23
INV_014072,USR_00842,PROD_01232,37.05,2023-02-19
INV_014073,USR_00720,PROD_00664,751.97,2023-09-14
INV_014074,USR_00468,PROD_04362,52.86,2023-11-04
INV_014075,USR_00946,PROD_02664,50.13,2023-02-08
INV_014076,USR_00070,PROD_01297,772.06,2023-12-19
INV_014077,USR_01166,PROD_00547,22.52,2023-05-18
INV_014078,USR_00395,PROD_03291,76.76,2023-12-07
INV_014079,USR_01323,PROD_00931,14.81,2023-11-16
INV_014080,USR_01871,PROD_00595,29.77,2023-09-14
INV_014081,USR_00900,PROD_03499,104.0,2023-06-07
INV_014082,USR_00833,PROD_00633,40.55,2023-02-26
INV_014083,USR_01346,PROD_01883,52.17,2023-11-10
INV_014084,USR_01107,PROD_00606,26.94,2023-05-19
INV_014085,USR_00428,PROD_02479,292.52,2023-04-23
INV_014086,USR_00917,PROD_01105,43.89,2023-12-15
INV_014087,USR_00950,PROD_02401,32.09,2023-12-12
INV_014088,USR_01806,PROD_01424,58.04,2023-06-11
INV_014089,USR_01340,PROD_02969,42.39,2023-04-25
INV_014090,USR_01027,PROD_02970,39.85,2023-10-22
INV_014091,USR_00151,PROD_02066,34.43,2023-09-27
INV_014092,USR_01746,PROD_04590,28.77,2023-09-13
INV_014093,USR_00065,PROD_01882,886.27,2023-08-12
INV_014094,USR_01564,PROD_01436,46.25,2023-06-09
INV_014095,USR_00708,PROD_00611,27.1,2023-02-01
INV_014096,USR_00771,PROD_00439,98.5,2023-10-25
INV_014097,USR_00864,PROD_02305,109.69,2023-12-16
INV_014098,USR_00059,PROD_02487,130.6,2023-11-09
INV_014099,USR_00130,PROD_02779,141.78,2023-04-16
INV_014100,USR_01511,PROD_00722,44.92,2023-11-06
INV_014101,USR_01197,PROD_00286,210.34,2023-01-12
INV_014102,USR_01462,PROD_00541,37.51,2023-05-15
INV_014103,USR_01551,PROD_03139,30.2,2023-08-08
INV_014104,USR_01622,PROD_04112,70.2,2023-10-22
INV_014105,USR_00610,PROD_02841,138.89,2023-03-15
INV_014106,USR_01422,PROD_02458,731.99,2023-08-21
INV_014107,USR_01678,PROD_02164,70.52,2023-08-19
INV_014108,USR_01283,PROD_02496,45.68,2023-09-03
INV_014109,USR_01159,PROD_03472,33.64,2023-12-06
INV_014110,USR_00891,PROD_04970,34.23,2023-06-23
INV_014111,USR_01920,PROD_02114,50.31,2023-04-09
INV_014112,USR_00974,PROD_03727,48.12,2023-10-14
INV_014113,USR_00886,PROD_02959,21.49,2023-09-26
INV_014114,USR_00521,PROD_03899,653.55,2023-12-05
INV_014115,USR_01791,PROD_03341,54.92,2023-09-21
INV_014116,USR_00157,PROD_04026,346.52,2023-03-15
INV_014117,USR_00222,PROD_02661,41.0,2023-12-19
INV_014118,USR_00657,PROD_03453,27.08,2023-07-03
INV_014119,USR_00004,PROD_03855,27.08,2023-04-09
INV_014120,USR_00699,PROD_04181,55.17,2023-03-27
INV_014121,USR_01291,PROD_00416,85.08,2023-08-26
INV_014122,USR_00371,PROD_00908,72.69,2023-12-20
INV_014123,USR_01735,PROD_03249,49.26,2023-06-16
INV_014124,USR_00673,PROD_01631,139.36,2023-03-16
INV_014125,USR_00687,PROD_02450,39.94,2023-11-02
INV_014126,USR_01597,PROD_04815,89.48,2023-08-16
INV_014127,USR_01358,PROD_00030,51.09,2023-04-24
INV_014128,USR_01734,PROD_00449,42.98,2023-07-20
INV_014129,USR_01493,PROD_03863,25.83,2023-09-12
INV_014130,USR_00115,PROD_03698,109.69,2023-02-14
INV_014131,USR_00275,PROD_00830,187.3,2023-02-03
INV_014132,USR_00062,PROD_00726,134.04,2023-06-17
INV_014133,USR_00030,PROD_02270,32.76,2023-06-05
INV_014134,USR_00144,PROD_03054,43.73,2023-10-21
INV_014135,USR_00129,PROD_01173,86.55,2023-04-27
INV_014136,USR_00498,PROD_01620,16.84,2023-03-09
INV_014137,USR_00091,PROD_01525,65.99,2023-10-18
INV_014138,USR_00726,PROD_03735,40.42,2023-09-16
INV_014139,USR_01667,PROD_04432,83.49,2023-08-26
INV_014140,USR_01408,PROD_02228,335.84,2023-06-14
INV_014141,USR_01782,PROD_01059,21.52,2023-05-25
INV_014142,USR_01589,PROD_01479,62.24,2023-04-27
INV_014143,USR_01101,PROD_00109,106.22,2023-08-27
INV_014144,USR_01490,PROD_02011,44.81,2023-11-05
INV_014145,USR_01963,PROD_04738,175.46,2023-01-28
INV_014146,USR_00466,PROD_03546,204.04,2023-06-23
INV_014147,USR_00850,PROD_04408,107.56,2023-10-09
INV_014148,USR_01137,PROD_00839,36.82,2023-11-18
INV_014149,USR_00561,PROD_00814,45.6,2023-06-24
INV_014150,USR_00144,PROD_01255,138.36,2023-04-16
INV_014151,USR_01909,PROD_04282,49.92,2023-07-23
INV_014152,USR_01570,PROD_01822,11.94,2023-12-26
INV_014153,USR_00747,PROD_02783,68.61,2023-01-28
INV_014154,USR_00240,PROD_00817,61.37,2023-10-28
INV_014155,USR_01410,PROD_03731,28.67,2023-08-21
INV_014156,USR_01710,PROD_04097,38.33,2023-07-24
INV_014157,USR_00574,PROD_01228,39.8,2023-03-06
INV_014158,USR_01577,PROD_04889,74.32,2023-06-10
INV_014159,USR_01957,PROD_03255,48.82,2023-12-01
INV_014160,USR_01857,PROD_04543,31.87,2023-03-23
INV_014161,USR_01728,PROD_03267,61.81,2023-03-24
INV_014162,USR_01334,PROD_00767,82.64,2023-01-27
INV_014163,USR_01176,PROD_03386,49.45,2023-04-07
INV_014164,USR_01899,PROD_02354,107.25,2023-06-07
INV_014165,USR_01306,PROD_00132,561.88,2023-10-04
INV_014166,USR_01930,PROD_04969,98.92,2023-08-23
INV_014167,USR_00898,PROD_01230,47.99,2023-10-12
INV_014168,USR_00244,PROD_04696,28.96,2023-11-26
INV_014169,USR_01092,PROD_01545,17.43,2023-11-01
INV_014170,USR_00987,PROD_04664,29.87,2023-12-02
INV_014171,USR_00668,PROD_04715,48.66,2023-02-22
INV_014172,USR_00586,PROD_03490,55.87,2023-05-15
INV_014173,USR_00959,PROD_01156,27.15,2023-11-19
INV_014174,USR_00203,PROD_02951,59.17,2023-03-22
INV_014175,USR_00318,PROD_03355,55.95,2023-10-13
INV_014176,USR_01940,PROD_01286,145.05,2023-06-11
INV_014177,USR_00840,PROD_01327,82.19,2023-11-02
INV_014178,USR_01402,PROD_02346,39.82,2023-10-06
INV_014179,USR_01355,PROD_03836,42.24,2023-10-05
INV_014180,USR_01656,PROD_04145,104.58,2023-12-08
INV_014181,USR_01150,PROD_01910,6.52,2023-01-03
INV_014182,USR_01347,PROD_03367,104.48,2023-02-08
INV_014183,USR_01601,PROD_01138,15.94,2023-08-27
INV_014184,USR_00168,PROD_04510,271.37,2023-05-20
INV_014185,USR_01774,PROD_02269,39.8,2023-03-09
INV_014186,USR_00851,PROD_03729,60.51,2023-12-15
INV_014187,USR_01820,PROD_02227,232.64,2023-03-15
INV_014188,USR_01860,PROD_02627,71.28,2023-02-14
INV_014189,USR_01594,PROD_01566,199.99,2023-10-01
INV_014190,USR_01776,PROD_01856,84.39,2023-03-15
INV_014191,USR_00321,PROD_04967,101.12,2023-12-11
INV_014192,USR_01588,PROD_01861,102.73,2023-07-09
INV_014193,USR_00432,PROD_03342,90.96,2023-02-17
INV_014194,USR_01032,PROD_04913,55.39,2023-05-09
INV_014195,USR_01372,PROD_02418,60.71,2023-10-14
INV_014196,USR_00990,PROD_04959,97.7,2023-08-26
INV_014197,USR_00256,PROD_01629,167.81,2023-12-26
INV_014198,USR_00081,PROD_01783,45.96,2023-01-09
INV_014199,USR_00371,PROD_03375,128.87,2023-03-03
INV_014200,USR_01824,PROD_02035,51.68,2023-01-27
INV_014201,USR_01892,PROD_00169,77.98,2023-08-24
INV_014202,USR_01721,PROD_00223,40.3,2023-03-28
INV_014203,USR_00483,PROD_01801,55.91,2023-04-16
INV_014204,USR_00258,PROD_02901,56.59,2023-03-22
INV_014205,USR_00084,PROD_00989,28.75,2023-11-02
INV_014206,USR_00967,PROD_01174,523.87,2023-07-06
INV_014207,USR_01384,PROD_02910,68.12,2023-09-15
INV_014208,USR_01586,PROD_00727,61.15,2023-10-06
INV_014209,USR_01980,PROD_03295,26.07,2023-02-19
INV_014210,USR_00423,PROD_04332,29.83,2023-02-19
INV_014211,USR_01247,PROD_03802,167.07,2023-02-05
INV_014212,USR_00164,PROD_02488,27.4,2023-06-02
INV_014213,USR_01087,PROD_00598,7.01,2023-10-22
INV_014214,USR_01806,PROD_03434,183.49,2023-07-16
INV_014215,USR_01335,PROD_00118,141.79,2023-12-03
INV_014216,USR_00927,PROD_04147,65.34,2023-08-21
INV_014217,USR_00744,PROD_00159,17.38,2023-02-20
INV_014218,USR_00337,PROD_00266,32.41,2023-11-28
INV_014219,USR_00849,PROD_02983,191.38,2023-01-24
INV_014220,USR_01064,PROD_00469,8.66,2023-07-22
INV_014221,USR_01328,PROD_04747,28.52,2023-01-03
INV_014222,USR_00110,PROD_01157,919.96,2023-12-24
INV_014223,USR_01675,PROD_02580,66.11,2023-11-02
INV_014224,USR_01918,PROD_04755,95.68,2023-04-04
INV_014225,USR_00317,PROD_02096,255.97,2023-01-02
INV_014226,USR_01204,PROD_03850,28.5,2023-06-27
INV_014227,USR_01970,PROD_01622,100.39,2023-01-23
INV_014228,USR_00120,PROD_03884,45.3,2023-01-08
INV_014229,USR_00217,PROD_00776,848.38,2023-08-17
INV_014230,USR_00179,PROD_04589,617.37,2023-10-20
INV_014231,USR_01419,PROD_00608,13.71,2023-07-23
INV_014232,USR_00847,PROD_00665,53.15,2023-09-24
INV_014233,USR_01570,PROD_04444,31.85,2023-02-10
INV_014234,USR_00859,PROD_03215,38.24,2023-03-08
INV_014235,USR_01797,PROD_04895,89.94,2023-08-03
INV_014236,USR_00674,PROD_00095,176.74,2023-05-28
INV_014237,USR_01934,PROD_04004,39.53,2023-09-21
INV_014238,USR_01997,PROD_00406,101.68,2023-07-07
INV_014239,USR_01284,PROD_01997,284.05,2023-03-11
INV_014240,USR_00710,PROD_00967,21.46,2023-04-06
INV_014241,USR_01915,PROD_03940,216.68,2023-10-18
INV_014242,USR_01531,PROD_04976,51.62,2023-12-14
INV_014243,USR_01548,PROD_02021,61.97,2023-10-22
INV_014244,USR_01094,PROD_04500,87.11,2023-01-11
INV_014245,USR_00005,PROD_00419,297.76,2023-11-23
INV_014246,USR_01057,PROD_02525,169.01,2023-09-07
INV_014247,USR_01965,PROD_04027,58.04,2023-02-17
INV_014248,USR_01116,PROD_01933,91.26,2023-10-21
INV_014249,USR_01246,PROD_01018,32.26,2023-03-25
INV_014250,USR_00586,PROD_04447,283.04,2023-10-01
INV_014251,USR_00059,PROD_00659,63.52,2023-02-28
INV_014252,USR_01888,PROD_04409,70.85,2023-11-04
INV_014253,USR_01589,PROD_01017,39.52,2023-02-28
INV_014254,USR_01802,PROD_02241,71.31,2023-06-04
INV_014255,USR_00041,PROD_00472,41.7,2023-04-12
INV_014256,USR_01277,PROD_00881,58.07,2023-12-01
INV_014257,USR_01439,PROD_01093,63.85,2023-11-01
INV_014258,USR_00485,PROD_03687,74.4,2023-06-20
INV_014259,USR_01771,PROD_04420,39.16,2023-05-08
INV_014260,USR_00178,PROD_02448,77.8,2023-02-18
INV_014261,USR_01168,PROD_02663,272.77,2023-08-10
INV_014262,USR_00798,PROD_02834,120.09,2023-01-24
INV_014263,USR_00236,PROD_01511,120.32,2023-04-05
INV_014264,USR_00499,PROD_01838,69.01,2023-11-20
INV_014265,USR_01064,PROD_04480,80.91,2023-10-10
INV_014266,USR_01730,PROD_04630,116.27,2023-06-08
INV_014267,USR_01437,PROD_04269,21.16,2023-12-22
INV_014268,USR_01322,PROD_04110,31.7,2023-12-24
INV_014269,USR_00112,PROD_04734,543.29,2023-09-21
INV_014270,USR_01977,PROD_01537,57.38,2023-01-20
INV_014271,USR_01964,PROD_00171,80.69,2023-10-08
INV_014272,USR_00082,PROD_01182,45.88,2023-10-20
INV_014273,USR_00769,PROD_01985,98.82,2023-02-26
INV_014274,USR_01500,PROD_02441,101.88,2023-10-21
INV_014275,USR_01236,PROD_04330,60.6,2023-03-16
INV_014276,USR_00082,PROD_00983,107.76,2023-10-23
INV_014277,USR_01795,PROD_04766,68.92,2023-08-10
INV_014278,USR_01944,PROD_01845,38.63,2023-07-11
INV_014279,USR_00731,PROD_04027,58.04,2023-05-13
INV_014280,USR_01578,PROD_02172,71.09,2023-04-02
INV_014281,USR_00175,PROD_00074,55.45,2023-01-08
INV_014282,USR_01697,PROD_02099,42.94,2023-01-22
INV_014283,USR_00519,PROD_02880,153.8,2023-05-27
INV_014284,USR_00943,PROD_04080,39.37,2023-07-22
INV_014285,USR_01675,PROD_04927,115.91,2023-04-28
INV_014286,USR_00285,PROD_03207,24.52,2023-08-02
INV_014287,USR_01220,PROD_03788,125.95,2023-01-03
INV_014288,USR_01102,PROD_00907,34.75,2023-03-10
INV_014289,USR_00623,PROD_03721,298.96,2023-02-15
INV_014290,USR_01398,PROD_04286,48.56,2023-07-20
INV_014291,USR_00187,PROD_04359,32.82,2023-10-26
INV_014292,USR_00647,PROD_04893,97.11,2023-04-22
INV_014293,USR_00693,PROD_03806,61.33,2023-12-21
INV_014294,USR_00733,PROD_04099,156.99,2023-12-25
INV_014295,USR_01557,PROD_04598,109.39,2023-12-05
INV_014296,USR_01217,PROD_00890,41.58,2023-06-11
INV_014297,USR_01642,PROD_02466,42.01,2023-10-16
INV_014298,USR_00047,PROD_00589,27.93,2023-08-16
INV_014299,USR_01071,PROD_01555,48.52,2023-02-27
INV_014300,USR_00762,PROD_01493,70.69,2023-05-02
INV_014301,USR_00240,PROD_03238,116.87,2023-12-09
INV_014302,USR_00863,PROD_04984,35.08,2023-11-26
INV_014303,USR_01074,PROD_00462,53.62,2023-12-22
INV_014304,USR_00729,PROD_03402,29.82,2023-01-22
INV_014305,USR_00475,PROD_03349,57.59,2023-05-12
INV_014306,USR_00949,PROD_04916,153.1,2023-06-25
INV_014307,USR_01276,PROD_04198,52.67,2023-03-09
INV_014308,USR_01189,PROD_02493,19.02,2023-05-04
INV_014309,USR_01870,PROD_00412,40.23,2023-10-01
INV_014310,USR_01158,PROD_01780,42.71,2023-01-04
INV_014311,USR_01481,PROD_00339,22.28,2023-07-09
INV_014312,USR_01567,PROD_02331,54.92,2023-12-02
INV_014313,USR_00635,PROD_03971,98.4,2023-01-06
INV_014314,USR_00519,PROD_04013,146.81,2023-12-19
INV_014315,USR_00890,PROD_03292,127.21,2023-12-05
INV_014316,USR_01194,PROD_04464,29.82,2023-12-05
INV_014317,USR_00800,PROD_01972,73.15,2023-09-07
INV_014318,USR_00998,PROD_04252,34.71,2023-11-21
INV_014319,USR_01079,PROD_02774,83.78,2023-10-28
INV_014320,USR_01954,PROD_03460,30.2,2023-12-18
INV_014321,USR_00852,PROD_04942,47.96,2023-12-08
INV_014322,USR_01276,PROD_03709,74.43,2023-07-28
INV_014323,USR_00636,PROD_02694,39.1,2023-02-16
INV_014324,USR_01747,PROD_02278,49.43,2023-05-28
INV_014325,USR_01741,PROD_02127,46.85,2023-09-23
INV_014326,USR_01889,PROD_00467,187.3,2023-03-10
INV_014327,USR_00177,PROD_01825,47.65,2023-08-06
INV_014328,USR_00434,PROD_02887,66.42,2023-03-21
INV_014329,USR_01472,PROD_02860,107.29,2023-01-10
INV_014330,USR_00635,PROD_01654,80.34,2023-01-23
INV_014331,USR_00510,PROD_02350,52.12,2023-10-25
INV_014332,USR_01604,PROD_02634,71.16,2023-11-14
INV_014333,USR_00645,PROD_04237,71.85,2023-12-26
INV_014334,USR_01754,PROD_03451,493.21,2023-08-11
INV_014335,USR_01180,PROD_00977,147.8,2023-02-14
INV_014336,USR_01151,PROD_03317,74.61,2023-07-28
INV_014337,USR_00260,PROD_02096,255.97,2023-08-17
INV_014338,USR_00974,PROD_00304,45.76,2023-02-05
INV_014339,USR_01651,PROD_04240,20.03,2023-01-10
INV_014340,USR_00929,PROD_02684,122.18,2023-02-01
INV_014341,USR_00425,PROD_01239,161.79,2023-03-24
INV_014342,USR_01652,PROD_00091,34.87,2023-03-22
INV_014343,USR_00193,PROD_03968,33.97,2023-09-03
INV_014344,USR_01478,PROD_04686,83.08,2023-04-25
INV_014345,USR_00579,PROD_01153,45.76,2023-06-25
INV_014346,USR_01762,PROD_02337,305.35,2023-05-23
INV_014347,USR_01594,PROD_03093,32.97,2023-04-09
INV_014348,USR_01244,PROD_00708,60.43,2023-04-16
INV_014349,USR_00717,PROD_01826,106.82,2023-01-25
INV_014350,USR_00347,PROD_01124,137.2,2023-10-06
INV_014351,USR_01967,PROD_03374,28.57,2023-08-10
INV_014352,USR_01325,PROD_01106,37.25,2023-08-18
INV_014353,USR_00502,PROD_01909,72.49,2023-11-18
INV_014354,USR_01405,PROD_01347,31.08,2023-03-17
INV_014355,USR_00194,PROD_00838,17.5,2023-11-06
INV_014356,USR_00898,PROD_04556,59.34,2023-02-22
INV_014357,USR_01196,PROD_01675,29.32,2023-07-18
INV_014358,USR_00701,PROD_03766,41.65,2023-03-14
INV_014359,USR_00093,PROD_00629,156.17,2023-05-12
INV_014360,USR_01915,PROD_02000,83.13,2023-12-09
INV_014361,USR_00067,PROD_03332,22.17,2023-03-07
INV_014362,USR_00399,PROD_01113,44.98,2023-04-04
INV_014363,USR_00095,PROD_00898,182.08,2023-05-19
INV_014364,USR_00108,PROD_03889,40.39,2023-06-24
INV_014365,USR_00372,PROD_00641,52.83,2023-12-05
INV_014366,USR_01549,PROD_04140,142.57,2023-10-12
INV_014367,USR_00927,PROD_03261,36.46,2023-03-07
INV_014368,USR_00280,PROD_04471,94.81,2023-04-06
INV_014369,USR_00569,PROD_01693,53.75,2023-11-25
INV_014370,USR_00636,PROD_00237,65.27,2023-10-27
INV_014371,USR_01585,PROD_03477,183.86,2023-08-17
INV_014372,USR_01690,PROD_03350,21.5,2023-12-26
INV_014373,USR_00106,PROD_04081,55.42,2023-03-12
INV_014374,USR_01360,PROD_01960,63.79,2023-12-11
INV_014375,USR_00997,PROD_00906,87.18,2023-10-26
INV_014376,USR_01302,PROD_04467,32.1,2023-10-10
INV_014377,USR_00444,PROD_04128,70.39,2023-11-23
INV_014378,USR_01731,PROD_00469,8.66,2023-05-25
INV_014379,USR_00187,PROD_01885,162.08,2023-02-23
INV_014380,USR_01825,PROD_04287,547.46,2023-12-05
INV_014381,USR_00418,PROD_00136,70.6,2023-06-06
INV_014382,USR_01773,PROD_04178,34.9,2023-09-28
INV_014383,USR_00262,PROD_03261,36.46,2023-05-26
INV_014384,USR_00077,PROD_04575,115.17,2023-07-10
INV_014385,USR_00513,PROD_04932,137.47,2023-06-27
INV_014386,USR_00283,PROD_03612,77.4,2023-12-24
INV_014387,USR_01259,PROD_04958,300.64,2023-03-26
INV_014388,USR_01911,PROD_01716,156.44,2023-05-07
INV_014389,USR_00780,PROD_01778,61.9,2023-12-15
INV_014390,USR_01757,PROD_01522,109.02,2023-09-27
INV_014391,USR_01529,PROD_04016,46.34,2023-09-24
INV_014392,USR_00285,PROD_00384,73.15,2023-08-20
INV_014393,USR_00949,PROD_00208,329.63,2023-04-02
INV_014394,USR_00544,PROD_00115,60.9,2023-12-19
INV_014395,USR_01357,PROD_01408,56.64,2023-11-22
INV_014396,USR_01773,PROD_04995,86.93,2023-04-03
INV_014397,USR_00689,PROD_03315,21.81,2023-07-07
INV_014398,USR_01760,PROD_02319,157.97,2023-10-13
INV_014399,USR_00546,PROD_02403,136.13,2023-03-14
INV_014400,USR_00949,PROD_01094,52.05,2023-04-12
INV_014401,USR_01862,PROD_03245,84.96,2023-06-17
INV_014402,USR_01488,PROD_02283,79.26,2023-04-07
INV_014403,USR_00867,PROD_00677,52.48,2023-04-10
INV_014404,USR_01463,PROD_01046,96.03,2023-12-28
INV_014405,USR_01568,PROD_02598,147.67,2023-06-04
INV_014406,USR_00855,PROD_04794,126.91,2023-08-16
INV_014407,USR_01265,PROD_03693,51.82,2023-01-24
INV_014408,USR_00726,PROD_04026,346.52,2023-02-05
INV_014409,USR_01012,PROD_03238,116.87,2023-02-09
INV_014410,USR_01400,PROD_03268,65.71,2023-11-18
INV_014411,USR_00747,PROD_00182,52.66,2023-04-16
INV_014412,USR_01226,PROD_04594,163.66,2023-11-23
INV_014413,USR_01654,PROD_01622,100.39,2023-10-05
INV_014414,USR_00479,PROD_03559,38.61,2023-10-15
INV_014415,USR_01102,PROD_01851,264.58,2023-07-13
INV_014416,USR_00313,PROD_04415,257.65,2023-02-04
INV_014417,USR_01013,PROD_03148,204.96,2023-09-05
INV_014418,USR_01931,PROD_03809,56.88,2023-04-08
INV_014419,USR_00467,PROD_00783,17.85,2023-08-20
INV_014420,USR_00839,PROD_00284,75.06,2023-03-20
INV_014421,USR_00937,PROD_04644,17.93,2023-03-19
INV_014422,USR_00563,PROD_01598,66.58,2023-02-07
INV_014423,USR_00566,PROD_02056,50.8,2023-08-19
INV_014424,USR_00100,PROD_00455,71.63,2023-08-02
INV_014425,USR_01052,PROD_03120,65.98,2023-05-01
INV_014426,USR_00076,PROD_01126,36.61,2023-08-27
INV_014427,USR_01845,PROD_02971,222.56,2023-10-17
INV_014428,USR_00817,PROD_03657,8.35,2023-02-10
INV_014429,USR_00577,PROD_02056,50.8,2023-06-07
INV_014430,USR_01794,PROD_01689,38.42,2023-07-20
INV_014431,USR_01063,PROD_01380,46.88,2023-03-14
INV_014432,USR_01818,PROD_02021,61.97,2023-03-22
INV_014433,USR_00070,PROD_00677,52.48,2023-04-23
INV_014434,USR_00881,PROD_00476,172.53,2023-05-22
INV_014435,USR_01877,PROD_00148,158.33,2023-10-05
INV_014436,USR_00167,PROD_01460,45.28,2023-11-22
INV_014437,USR_01993,PROD_02544,71.59,2023-04-16
INV_014438,USR_01234,PROD_04164,148.87,2023-07-22
INV_014439,USR_01794,PROD_02989,64.45,2023-02-18
INV_014440,USR_00770,PROD_03186,166.87,2023-03-14
INV_014441,USR_01159,PROD_01823,33.38,2023-03-06
INV_014442,USR_01864,PROD_02607,247.48,2023-08-06
INV_014443,USR_00316,PROD_03102,73.15,2023-10-21
INV_014444,USR_00212,PROD_01575,104.01,2023-07-15
INV_014445,USR_01770,PROD_00276,176.69,2023-11-14
INV_014446,USR_00313,PROD_02748,32.22,2023-05-11
INV_014447,USR_00093,PROD_02936,59.7,2023-11-22
INV_014448,USR_00098,PROD_04258,65.87,2023-10-10
INV_014449,USR_00051,PROD_01563,99.56,2023-09-10
INV_014450,USR_01226,PROD_02049,219.24,2023-02-14
INV_014451,USR_00080,PROD_04798,31.02,2023-08-17
INV_014452,USR_00460,PROD_04417,44.17,2023-09-20
INV_014453,USR_00410,PROD_03828,135.82,2023-02-21
INV_014454,USR_00934,PROD_02468,58.85,2023-01-25
INV_014455,USR_00977,PROD_01052,44.45,2023-04-16
INV_014456,USR_01501,PROD_01445,270.68,2023-01-25
INV_014457,USR_01455,PROD_01528,40.63,2023-08-25
INV_014458,USR_00780,PROD_03256,73.35,2023-04-05
INV_014459,USR_01013,PROD_03866,220.07,2023-07-11
INV_014460,USR_00546,PROD_01022,106.56,2023-05-26
INV_014461,USR_01474,PROD_04970,34.23,2023-03-07
INV_014462,USR_00261,PROD_03930,95.58,2023-12-03
INV_014463,USR_01174,PROD_02693,49.57,2023-01-14
INV_014464,USR_00883,PROD_03586,39.41,2023-03-08
INV_014465,USR_00402,PROD_00410,89.57,2023-02-05
INV_014466,USR_00441,PROD_01522,109.02,2023-10-16
INV_014467,USR_01842,PROD_01639,66.77,2023-09-02
INV_014468,USR_00428,PROD_00269,89.87,2023-01-24
INV_014469,USR_01947,PROD_01179,127.05,2023-09-28
INV_014470,USR_00236,PROD_00894,11.91,2023-05-15
INV_014471,USR_00452,PROD_00225,50.52,2023-09-11
INV_014472,USR_00934,PROD_00382,23.23,2023-09-19
INV_014473,USR_00192,PROD_00625,75.98,2023-06-06
INV_014474,USR_00239,PROD_03176,77.64,2023-10-17
INV_014475,USR_01187,PROD_01715,67.96,2023-01-28
INV_014476,USR_00116,PROD_01925,44.32,2023-09-11
INV_014477,USR_00839,PROD_03118,56.66,2023-04-22
INV_014478,USR_01814,PROD_01989,79.65,2023-05-17
INV_014479,USR_00934,PROD_00458,37.98,2023-07-05
INV_014480,USR_00606,PROD_02127,46.85,2023-12-25
INV_014481,USR_01227,PROD_01602,43.89,2023-01-21
INV_014482,USR_01859,PROD_03141,28.88,2023-02-16
INV_014483,USR_00782,PROD_01915,65.39,2023-02-14
INV_014484,USR_00111,PROD_01730,202.45,2023-09-27
INV_014485,USR_00474,PROD_01110,287.68,2023-09-04
